source_file,invoice_number,Sender company_name,Charge Classification Code,Charge Category Code,Net Amount,Volume Units,Billed Weight Lbs,Zone,Mode,Weight Bucket,Weight Bucket Sort,charge_description_raw,charge_description_ups,Charge Description,mapping_status,transportation_mode,category_1,category_2,category_3,category_4,category_5
Invoice_2120178430_040626.csv,2120178430,Club Colors,SHP,IMP,3.580000,1,0.000000,380,Air,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
Invoice_2120178430_040626.csv,2120178430,Club Colors,SHP,IMP,0.000000,1,0.000000,380,Air,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120178430_040626.csv,2120178430,Club Colors,SHP,IMP,69.000000,1,5.000000,491,Express/Special,2-5 lbs,2,WW Saver,WW Saver,Worldwide Saver,MAPPED,Parcel,Base Freight,International,Base Freight,International,Worldwide
Invoice_2120178430_040626.csv,2120178430,Club Colors,SHP,IMP,2.500000,1,0.000000,491,Express/Special,0-1 lbs,1,International Processing Fee,International Processing Fee,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,3.000000,1,3.000000,51,Ground,2-5 lbs,2,Ground,Ground,Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,426.000000,1,0.000000,51,Ground,0-1 lbs,1,Brokerage GST,Brokerage GST,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,405.000000,1,0.000000,51,Ground,0-1 lbs,1,Disbursement Fee,Disbursement Fee,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,404.000000,1,0.000000,51,Ground,0-1 lbs,1,Entry Prep Fee,Entry Prep Fee,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,214.000000,1,0.000000,51,Ground,0-1 lbs,1,Ca Customs Hst,Ca Customs Hst,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,201.000000,1,0.000000,51,Ground,0-1 lbs,1,Duty Amount,Duty Amount,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,0.000000,1,0.000000,51,Ground,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
Invoice_2120258111_040626.csv,2120258111,Club Colors,SHP,IMP,206.000000,1,0.000000,51,Ground,0-1 lbs,1,Customs Gst,Customs Gst,UNMAPPED,UNMAPPED,,,,,,
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,101.800000,1,42.000000,380,Air,21-50 lbs,5,Ground Undeliverable Return,Ground Undeliverable Return,Ground Undeliverable Return,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,10.000000,1,0.000000,380,Air,0-1 lbs,1,Returns / Undeliverables,Returns / Undeliverables,UNMAPPED,UNMAPPED,,,,,,
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,25.700000,1,0.000000,380,Air,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,389.000000,1,0.000000,380,Air,0-1 lbs,1,PGA Disclaim Fee,PGA Disclaim Fee,UNMAPPED,UNMAPPED,,,,,,
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,404.000000,1,0.000000,380,Air,0-1 lbs,1,Entry Prep Fee,Entry Prep Fee,UNMAPPED,UNMAPPED,,,,,,
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,419.000000,1,0.000000,380,Air,0-1 lbs,1,Warehouse Fees,Warehouse Fees,UNMAPPED,UNMAPPED,,,,,,
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,201.000000,1,0.000000,380,Air,0-1 lbs,1,Duty Amount,Duty Amount,UNMAPPED,UNMAPPED,,,,,,
Invoice_2126135073_041326.csv,2126135073,Club Colors,RTN,RTS,0.000000,1,0.000000,380,Air,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
Invoice_2131882309_042026.csv,2131882309,Club Colors,SHP,IMP,3.000000,1,2.000000,376,Air,2-5 lbs,2,Ground,Ground,Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
Invoice_2131882309_042026.csv,2131882309,Club Colors,SHP,IMP,32.210000,1,0.000000,376,Air,0-1 lbs,1,Freight,Freight,UNMAPPED,UNMAPPED,,,,,,
Invoice_2131882309_042026.csv,2131882309,Club Colors,SHP,IMP,6.450000,1,0.000000,376,Air,0-1 lbs,1,Residential Delivery Surcharge,Residential Delivery Surcharge,UNMAPPED,UNMAPPED,,,,,,
Invoice_2131882309_042026.csv,2131882309,Club Colors,SHP,IMP,9.560000,1,0.000000,376,Air,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
Invoice_2131882309_042026.csv,2131882309,Club Colors,SHP,IMP,2.410000,1,0.000000,376,Air,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
Invoice_2131882309_042026.csv,2131882309,Club Colors,SHP,IMP,0.000000,1,0.000000,376,Air,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
Invoice_2143992043_050426.csv,2143992043,Club Colors,SHP,IMP,69.000000,1,12.000000,481,Express/Special,11-20 lbs,4,WW Saver,WW Saver,Worldwide Saver,MAPPED,Parcel,Base Freight,International,Base Freight,International,Worldwide
Invoice_2143992043_050426.csv,2143992043,Club Colors,SHP,IMP,214.000000,1,0.000000,481,Express/Special,0-1 lbs,1,Ca Customs Hst,Ca Customs Hst,UNMAPPED,UNMAPPED,,,,,,
Invoice_2143992043_050426.csv,2143992043,Club Colors,SHP,IMP,201.000000,1,0.000000,481,Express/Special,0-1 lbs,1,Duty Amount,Duty Amount,UNMAPPED,UNMAPPED,,,,,,
Invoice_2143992043_050426.csv,2143992043,Club Colors,SHP,IMP,0.000000,1,0.000000,481,Express/Special,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
UTF-8'062825-1_Club_Colors.csv,,Club Colors,,,0.000000,1,0.000000,100,International Import,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,42.360000,1,23.000000,,Ground,21-50 lbs,5,Standard to Canada,Standard to Canada,Standard to Canada,MAPPED,Parcel,Base Freight,International,Base Freight,International,International
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,6.200000,1,0.000000,,Ground,0-1 lbs,1,Residential Surcharge,Residential Surcharge,Residential Surcharge,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,120.000000,1,0.000000,120,International Import,0-1 lbs,1,Declared Value,Declared Value,Declared Value,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,1.000000,1,0.000000,,Ground,0-1 lbs,1,Surge Fee - Resi,Surge Fee - Resi,Surge Fee - Resi,MAPPED,Other,Other / Penalties,Residential Surcharge,Other / Penalties,Other Unclassified,Other
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,68.980000,1,0.000000,,Ground,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,1.000000,1,0.000000,,Ground,0-1 lbs,1,Surge Fee - Com,Surge Fee - Com,Surge Fee - Com,MAPPED,Other,Other / Penalties,Peak/Demand,Other / Penalties,Other Unclassified,Other
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,WWS,34.000000,1,0.000000,,Ground,0-1 lbs,1,Additional Handling,Additional Handling,Additional Handling,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Additional Handling
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,ISS,3.000000,1,4.000000,,Ground,2-5 lbs,2,Ground Commercial Third Party,Ground Commercial Third Party,Ground Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,ISS,3.000000,1,4.000000,,Ground,2-5 lbs,2,Ground Residential Third Party,Ground Residential Third Party,Ground Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,SHP,ISS,59.000000,1,13.000000,247,International Export,11-20 lbs,4,2nd Day Air A.M. Commercial Third Party,2nd Day Air A.M. Commercial Third Party,2nd Day Air A.M. Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,,,0.000000,1,2.000000,,Ground,2-5 lbs,2,Ground Commercial Collect,Ground Commercial Collect,Ground Commercial Collect,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ACC,FTP,14.170000,1,0.000000,,Ground,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ACC,RDC,2.100000,1,0.000000,,Ground,0-1 lbs,1,Delivery Area Surcharge,Delivery Area Surcharge,Delivery Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,,,0.000000,1,1.100000,138,International Import,100+ lbs,7,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Saver Commercial
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,,,0.000000,1,1.000000,103,International Import,0-1 lbs,1,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,,,0.000000,1,20.000000,,Ground,11-20 lbs,4,Returns Ground,Returns Ground,Returns Ground,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,FSC,FSC,18.110000,1,0.000000,,Ground,0-1 lbs,1,Returns Fuel Surcharge,Returns Fuel Surcharge,Returns Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Returns,Returns
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ACC,ALP,1.050000,1,0.000000,,Ground,0-1 lbs,1,Returns Print Label,Returns Print Label,Returns Print Label,MAPPED,Other,Other / Penalties,Returns,Base Freight,Returns,Returns
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ACC,ART,13.500000,1,0.000000,,Ground,0-1 lbs,1,Returns 3 UPS Pickup Attempts,Returns 3 UPS Pickup Attempts,Returns 3 UPS Pickup Attempts,MAPPED,Other,Other / Penalties,Returns,Base Freight,Returns,Returns
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ADJ,ADC,11.750000,1,0.000000,,Ground,0-1 lbs,1,Address Correction Ground,Address Correction Ground,Address Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Address Correction
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ADJ,ADC,2.350000,1,0.000000,,Ground,0-1 lbs,1,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Address Correction
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,RTN,RTS,10.970000,1,9.000000,,Ground,6-10 lbs,3,Ground Undeliverable Return,Ground Undeliverable Return,Ground Undeliverable Return,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,,,0.000000,1,0.000000,,Ground,0-1 lbs,1,Billing Adjustment for  W/E 06/28/2025,Billing Adjustment for  W/E 06/28/2025,Billing Adjustment for  W/E 06/28/2025,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,Billing Adjustment
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ADJ,SCC,25.940000,1,72.000000,,Ground,51-100 lbs,6,Shipping Charge Correction Ground,Shipping Charge Correction Ground,Shipping Charge Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Correction
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ADJ,SCC,36.000000,1,0.000000,,Ground,0-1 lbs,1,Shipping Charge Correction Additional Handling - Length+Girth,Shipping Charge Correction Additional Handling - Length+Girth,Shipping Charge Correction Additional Handling - Length+Girth,MAPPED,Other,Accessorial Surcharge,Other Admin,Other / Penalties,Handling & Size,Correction
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ADJ,SCC,9.610000,1,0.000000,,Ground,0-1 lbs,1,Shipping Charge Correction Fuel Surcharge,Shipping Charge Correction Fuel Surcharge,Shipping Charge Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Correction
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ADJ,SCC,3.050000,1,0.000000,,Ground,0-1 lbs,1,Shipping Charge Correction Third Party Billing Service,Shipping Charge Correction Third Party Billing Service,Shipping Charge Correction Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Adjustments,Correction
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,,,0.000000,1,0.000000,102,International Import,0-1 lbs,1,ZONE ADJUSTMENT Next Day Air,ZONE ADJUSTMENT Next Day Air,ZONE ADJUSTMENT Next Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Zone Adjustment
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,FSC,FSC,11.210000,1,0.000000,106,International Import,0-1 lbs,1,ZONE ADJUSTMENT Fuel Surcharge,ZONE ADJUSTMENT Fuel Surcharge,ZONE ADJUSTMENT Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Zone Adjustment
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,ACC,FTP,4.860000,1,0.000000,106,International Import,0-1 lbs,1,ZONE ADJUSTMENT Third Party Billing Service,ZONE ADJUSTMENT Third Party Billing Service,ZONE ADJUSTMENT Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,Zone Adjustment
UTF-8'062825-1_Club_Colors.csv,000000376E74265,Club Colors,FRT,205,205.000000,1,0.000000,205,International Export,0-1 lbs,1,Service Charge,Service Charge,Service Charge,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Other Unclassified,Other
UTF-8'062825-3_Club_Colors.csv,,Club Colors,,,0.000000,1,0.000000,100,International Import,0-1 lbs,1,,,UNMAPPED,UNMAPPED,,,,,,
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,12.640000,1,10.000000,7,Ground,6-10 lbs,3,Ground Commercial,Ground Commercial,Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,22.580000,1,0.000000,7,Ground,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,FRT,NSS,78.140000,1,0.000000,,Ground,0-1 lbs,1,Payment Processing Fee,Payment Processing Fee,Payment Processing Fee,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,10.060000,1,6.000000,5,Ground,6-10 lbs,3,Ground Residential,Ground Residential,Ground Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,3.660000,1,0.000000,5,Ground,0-1 lbs,1,Residential Surcharge,Residential Surcharge,Residential Surcharge,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,1.000000,1,0.000000,5,Ground,0-1 lbs,1,Demand Surcharge - Residential,Demand Surcharge - Residential,Demand Surcharge - Residential,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,3.080000,1,0.000000,7,Ground,0-1 lbs,1,Delivery Area Surcharge,Delivery Area Surcharge,Delivery Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,15.350000,1,0.000000,7,Ground,0-1 lbs,1,Remote Area Surcharge,Remote Area Surcharge,Remote Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Other / Penalties,Delivery Area,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,4.430000,1,0.000000,3,Ground,0-1 lbs,1,Delivery Area Surcharge - Extended,Delivery Area Surcharge - Extended,Delivery Area Surcharge - Extended,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,71.300000,1,1.000000,105,International Import,0-1 lbs,1,Next Day Air Residential,Next Day Air Residential,Next Day Air Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Residential
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,120.550000,1,2.000000,107,International Import,2-5 lbs,2,Next Day Air Commercial,Next Day Air Commercial,Next Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,2.050000,1,0.000000,107,International Import,0-1 lbs,1,Demand Surcharge - Commercial,Demand Surcharge - Commercial,Demand Surcharge - Commercial,MAPPED,Other,Other / Penalties,Peak/Demand,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,3.000000,1,24.000000,4,Ground,21-50 lbs,5,Ground Commercial Third Party,Ground Commercial Third Party,Ground Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,71.810000,1,22.000000,204,International Export,21-50 lbs,5,2nd Day Air Commercial,2nd Day Air Commercial,2nd Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,3.000000,1,30.000000,4,Ground,21-50 lbs,5,Ground Hundredweight Third Party,Ground Hundredweight Third Party,Ground Hundredweight Third Party,MAPPED,LTL,Base Freight,LTL / Hundredweight,LTL Freight,LTL (Hundredweight),Ground Hundredweight
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,SHP,ISS,3.000000,1,5.800000,7,Ground,100+ lbs,7,Ground Residential Third Party,Ground Residential Third Party,Ground Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,FRT,003,9.230000,1,1.000000,2,Ground,0-1 lbs,1,Ground Commercial Collect,Ground Commercial Collect,Ground Commercial Collect,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ACC,FTP,24.790000,1,0.000000,6,Ground,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ACC,CNS,1.000000,1,0.000000,7,Ground,0-1 lbs,1,UPS carbon neutral,UPS carbon neutral,UPS carbon neutral,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Carbon Neutral
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,FRT,012,36.480000,1,14.000000,305,Air,11-20 lbs,4,3 Day Select Commercial Third Party,3 Day Select Commercial Third Party,3 Day Select Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,3 Day Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ACC,ADS,9.350000,1,0.000000,5,Ground,0-1 lbs,1,Adult Signature Required,Adult Signature Required,Adult Signature Required,MAPPED,Other,Accessorial Surcharge,Miscellaneous,Accessorials,Other Unclassified,Address Correction
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ACC,PFR,1.000000,1,0.000000,52,Ground,0-1 lbs,1,Surge Fee - Resi,Surge Fee - Resi,Surge Fee - Resi,MAPPED,Other,Other / Penalties,Residential Surcharge,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,FRT,001,60.040000,1,1.000000,104,International Import,0-1 lbs,1,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ACC,PFC,1.000000,1,0.000000,53,Ground,0-1 lbs,1,Surge Fee - Com,Surge Fee - Com,Surge Fee - Com,MAPPED,Other,Other / Penalties,Peak/Demand,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ADJ,ADC,12.630000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Ground,Address Correction Ground,Address Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Address Correction
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ADJ,ADC,3.290000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Address Correction
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,ADJ,DIN,18.000000,1,0.000000,0,Ground,0-1 lbs,1,Reschedule Delivery - Web Request,Reschedule Delivery - Web Request,Reschedule Delivery - Web Request,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,,,0.000000,1,0.000000,,Ground,0-1 lbs,1,Billing Adjustment for  W/E 01/03/2026,Billing Adjustment for  W/E 01/03/2026,Billing Adjustment for  W/E 01/03/2026,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,Billing Adjustment
UTF-8'Invoice_000000376E74016_010326_1_Club_Colors.csv,000000376E74016,Club Colors,FRT,RES,1.000000,1,7.000000,2,Ground,6-10 lbs,3,Residential Adjustment,Residential Adjustment,Residential Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Residential,Other
